HLE: ! path: /dev_hdd0/game/
LDR: ! Loading 'E:\RPCS3\rpcs3\dev_hdd0\game\BLES01941-[Dragon Ball Z Battle of Z]/PS3_GAME/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> E:\RPCS3\rpcs3/dev_hdd0/
LDR: W Unimplemented function 'cellSyncQueueClear' in 'cellSync' module
LDR: W Unimplemented function 'cellSpursJobQueueAttributeInitialize' in 'cellSpursJq' module
LDR: W Unimplemented function 'cellSpursShutdownJobQueue' in 'cellSpursJq' module
LDR: W Unimplemented function 'cellSpursJoinJobQueue' in 'cellSpursJq' module
LDR: W Unimplemented function '_cellSpursCreateJobQueueWithJobDescriptorPool' in 'cellSpursJq' module
LDR: W Unimplemented function '_cellSpursJobQueuePort2CopyPushJobBody' in 'cellSpursJq' module
LDR: W Unimplemented function 'cellSpursJobQueuePort2Destroy' in 'cellSpursJq' module
LDR: W Unimplemented function '_cellSpursJobQueuePort2PushJobBody' in 'cellSpursJq' module
LDR: W Unimplemented function 'cellSpursJobQueuePort2Create' in 'cellSpursJq' module
LDR: W Unimplemented function 'cellSpursJobQueuePort2Sync' in 'cellSpursJq' module
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 3
HLE: W {PPU[1] Thread (CPUThread)[0x00879900]} memory warning: sys_memory_get_user_memory_size(mem_info_addr=0xd0010c04)
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 4
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 5
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 6
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 7
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 8
